Source;Target;Type;id;label;timeset;weight
26;38;Directed;1309;;;31.0
26;39;Directed;1310;;;17.0
26;40;Directed;1311;;;60.0
26;41;Directed;1312;;;10.0
26;42;Directed;1313;;;379.0
26;43;Directed;1314;;;17.0
26;44;Directed;1315;;;123.0
26;45;Directed;1316;;;17.0
26;46;Directed;1317;;;83.0
26;47;Directed;1318;;;255.0
26;48;Directed;1319;;;32.0
26;49;Directed;1320;;;4.0
26;50;Directed;1321;;;85.0
26;51;Directed;1322;;;42.0
26;52;Directed;1323;;;38.0
27;1;Directed;1324;;;27.0
27;2;Directed;1325;;;165.0
27;3;Directed;1326;;;25.0
27;4;Directed;1327;;;47.0
27;5;Directed;1328;;;729.0
27;6;Directed;1329;;;34.0
27;7;Directed;1330;;;35.0
27;8;Directed;1331;;;143.0
27;9;Directed;1332;;;319.0
27;10;Directed;1333;;;115.0
27;11;Directed;1334;;;104.0
27;12;Directed;1335;;;21.0
27;13;Directed;1336;;;33.0
27;14;Directed;1337;;;138.0
27;15;Directed;1338;;;59.0
27;16;Directed;1339;;;8.0
27;17;Directed;1340;;;19.0
27;18;Directed;1341;;;213.0
27;19;Directed;1342;;;14.0
27;20;Directed;1343;;;49.0
27;21;Directed;1344;;;42.0
27;22;Directed;1345;;;52.0
27;23;Directed;1346;;;32.0
27;24;Directed;1347;;;16.0
27;25;Directed;1348;;;21.0
27;26;Directed;1349;;;10.0
27;28;Directed;1350;;;15.0
27;29;Directed;1351;;;122.0
27;30;Directed;1352;;;1344.0
27;31;Directed;1353;;;99.0
27;32;Directed;1354;;;69.0
27;33;Directed;1355;;;60.0
